,0.6666666666666666,1.0,0.0,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.8888888888888888,0.5555555555555556,0.1111111111111111,0.7777777777777777
429,reject,reject,accept,reject,accept,accept,reject,reject,accept,reject
430,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
431,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
432,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
433,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
434,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
435,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
436,reject,reject,reject,reject,reject,reject,reject,reject,accept,reject
437,reject,reject,reject,reject,reject,reject,reject,accept,accept,reject
438,reject,reject,reject,reject,accept,reject,reject,reject,accept,reject
439,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
440,reject,reject,accept,reject,reject,accept,reject,reject,accept,reject
441,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
442,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
443,reject,reject,accept,accept,reject,reject,reject,reject,reject,reject
444,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
445,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
446,accept,reject,accept,reject,accept,reject,reject,reject,reject,reject
447,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
448,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
449,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
450,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
451,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
452,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
453,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
454,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
455,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
456,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
457,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
458,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
459,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
460,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
461,reject,reject,accept,reject,reject,accept,reject,reject,reject,reject
462,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
463,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
464,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
465,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
466,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
467,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
468,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
469,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
470,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
471,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
472,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
473,reject,reject,accept,reject,reject,accept,reject,reject,reject,reject
474,reject,reject,reject,reject,reject,reject,reject,reject,accept,reject
475,accept,reject,accept,reject,reject,reject,reject,reject,accept,reject
476,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
477,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
478,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
479,reject,reject,accept,reject,reject,accept,reject,reject,reject,reject
480,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
481,accept,reject,accept,reject,reject,reject,reject,reject,accept,reject
482,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
483,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
484,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
485,reject,reject,accept,accept,accept,reject,reject,reject,accept,reject
486,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
487,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
488,reject,reject,reject,reject,accept,reject,reject,reject,accept,reject
489,reject,reject,accept,accept,accept,reject,reject,reject,reject,reject
490,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
491,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
492,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
493,reject,reject,accept,reject,reject,reject,reject,reject,accept,accept
494,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
495,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
496,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
497,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
498,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
499,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
500,reject,reject,accept,reject,reject,reject,reject,reject,accept,accept
501,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
502,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
503,accept,reject,accept,accept,reject,reject,reject,reject,reject,reject
504,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
505,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
506,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
507,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
508,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
509,reject,reject,accept,reject,accept,reject,reject,accept,reject,reject
510,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
511,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
512,reject,reject,reject,reject,reject,reject,reject,reject,reject,reject
513,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
514,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
515,reject,reject,accept,reject,reject,reject,accept,reject,reject,reject
516,reject,reject,accept,reject,accept,accept,reject,reject,accept,reject
517,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
518,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
519,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
520,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
521,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
522,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
523,reject,reject,reject,accept,reject,reject,reject,reject,accept,reject
524,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
525,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
526,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
527,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
528,reject,accept,accept,reject,reject,accept,reject,reject,accept,reject
529,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
530,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
531,reject,reject,accept,reject,reject,reject,accept,reject,reject,reject
532,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
533,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
534,reject,reject,accept,accept,reject,reject,reject,reject,reject,reject
535,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
536,reject,reject,accept,accept,accept,accept,reject,reject,accept,reject
537,reject,reject,accept,accept,accept,reject,reject,reject,accept,reject
538,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
539,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
540,reject,reject,accept,reject,reject,reject,accept,reject,reject,reject
541,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
542,reject,reject,accept,reject,reject,reject,accept,reject,accept,reject
543,reject,reject,accept,reject,reject,reject,reject,accept,accept,reject
544,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
545,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
546,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
547,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
548,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
549,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
550,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
551,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
552,reject,reject,accept,reject,reject,reject,reject,reject,accept,accept
553,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
554,reject,reject,accept,reject,reject,accept,reject,reject,accept,reject
555,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
556,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
557,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
558,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
559,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
560,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
561,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
562,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
563,reject,reject,accept,reject,accept,accept,reject,reject,accept,reject
564,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
565,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
566,reject,reject,accept,reject,reject,reject,reject,accept,accept,reject
567,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
568,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
569,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
570,reject,reject,reject,reject,reject,accept,reject,reject,accept,reject
571,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
572,reject,reject,accept,accept,accept,reject,reject,reject,accept,reject
573,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
574,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
575,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
576,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
577,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
578,reject,reject,accept,reject,accept,reject,reject,reject,reject,reject
579,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
580,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
581,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
582,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
583,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
584,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
585,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
586,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
587,reject,reject,accept,reject,reject,reject,reject,reject,reject,reject
588,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
589,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
590,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
591,reject,reject,accept,accept,reject,reject,reject,reject,accept,reject
592,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
593,reject,reject,accept,accept,reject,reject,reject,reject,reject,reject
594,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
595,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
596,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
597,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
598,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
599,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
600,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
601,reject,reject,accept,reject,accept,accept,reject,reject,accept,reject
602,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
603,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
604,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
605,reject,reject,accept,reject,reject,reject,reject,reject,accept,reject
606,reject,reject,accept,reject,accept,reject,reject,reject,accept,reject
607,reject,reject,accept,reject,reject,reject,reject,accept,reject,reject
